title,published_date,content,url,crisis_annotation
"Amazon audit reveals wage, benefit issues at 40% of potential suppliers","Published Aug. 16, 2022","Dive Brief:Amazonreportedthat 40.6% of its suppliers and potential partners audited last year had wage and benefits issues as the company works to strengthen relationships with suppliers and their workers.Although wage issues among audited suppliers are down from 47% in 2020, they remain comparable to 2019 rates, according to Amazon’s supplier assessment. Issues Amazon looks for include timely pay, overtime compensation and benefits that “satisfy applicable laws,” according to thecompany’s supply chain standards.The e-commerce giant routinely evaluates its suppliers to identify concerning practices, and works to address them through remediation efforts. However, Amazon’s sustainability webpage says it has “dedicated teams engaging directly with suppliers on safety-,  wage-, and working hours-related findings” to develop long-term corrective action plans.Dive Insight:Amazon is making some strides in its efforts to protect worker rights at its vendors after the e-commerce giant ramped up its transparency requirements for supplier operations.“We conduct regular assessments of suppliers of Amazon-branded products,” Amazon said on its sustainability webpage. “Where we see trends in issues beyond individual suppliers…we work to define regional or global strategies to address underlying systemic challenges.”Last year, the company added a tool to the assessment which required suppliers to “provide records and documentation in real time” to increase accuracy and, thereby, transparency. However, the lack of lead time caused transparency issues to rise in 2021, and suppliers now have advance notice of the expectation, Amazon said.The online retailer took its first major step towards transparency in 2019 when it published a list detailing the names and addresses of itsnearly 1,500 private label supplierson its website. TheHuman Rights Watch first asked Amazon to disclose layers of its supply chain in 2018.Amazon’s initial disclosure and ongoing transparency efforts with suppliers reflect a growing trend of companies attempting to achieve end-to-end visibility. A 2020 report prepared by Harvard Business Review Analytic Services for Basware found nearly 60% of business leaders say a lack of transparency between their finance and supplier practicespresents a risk to their business.Expanded transparency efforts have helped Amazon prioritize resources when problems arise among suppliers. The company broadened its remediation efforts to help suppliers build tools to help them respond to worker grievances inCambodia, China, India, Pakistan, Bangladesh, and Vietnam.“Amazon focuses on setting a high bar for new suppliers and refusing to go to production until suppliers remediate High-level findings,” the company said in its sustainability report. “We have dedicated teams based in key sourcing countries around the world that work directly with our suppliers to identify solutions to challenging problems and promote an open dialogue.”",https://www.retaildive.com/news/amazon-adds-remediation-efforts-strengthen-supplier-relations/629696/,False
Teamsters labor union launches Amazon division,"Published Sept. 7, 2022","Dive Brief:In an effort to help unionize more Amazon employees, The International Brotherhood of Teamsters announced Tuesday the creation ofits Amazon Division, according to a press release.The division is dedicated to uniting Amazon workers and securing more workplace protections for them. It will be led by Randy Korgan, who brings three decades of organizing and industry experience.The Teamsters union is one of the U.S’s largest labor groups — consisting of 1.2 million members — and seeks to protect logistics workers at Amazon, which it claims is responsible for half of all workplace injuries in the warehouse sector “as its employees sustain serious injury at five times the national average,” per the release. Amazon did not immediately respond to a request for comment from Retail Dive.Dive Insight:The Teamster’s announcement means Amazon’s battle with organization efforts just got more serious.“For 120 years, the Teamsters have proudly and ferociously protected transportation, logistics, and delivery workers, and we refuse to allow Amazon to continue to abuse and disrespect the more than one million Americans it employs,” Teamsters General President Sean O’Brien said in a statement. “Our new division affords a nationwide network of resources to all Amazon workers, behind the wheel of any truck or hard at work in any facility, to strategize with the union, mobilize in their communities, and succeed together.”The newscomes about a weekafter an officer with National Labor Relations Board recommended rejecting Amazon’s objection to a union vote in New York’s Staten Island. Thesuccessful voteat the New York warehouse in April had showed 2,654 votes cast in favor of unionizing to 2,131 against.Amazon is not the only retailer handling increased interest in unionization from employees. Outdoors company REI had successful unionization votes occur at stores inBerkeley, CaliforniaandNew Yorkthis year.As consumers and investors look closer atretailers’ ESG goals and policies, many are finding them at odds with how companies are handling union interest from employees.",https://www.retaildive.com/news/teamsters-labor-union-launches-amazon-division/631372/,False
Amazon sues 10K Facebook group admins over fake reviews,"Published July 20, 2022","Dive Brief:In a lawsuit filed Tuesday, Amazon accused administrators of more than 10,000 Facebook groups of coordinating to post fraudulent reviews on its platform to receive cash or free items,according to a company press release.These groups allegedly recruited members to receive incentives for fake reviews on Amazon stores in the U.S., the U.K., Germany, France, Japan and other countries, the company said.In the past year, Amazon has shut down a number of major review brokers targeting customers in the U.S. and abroad by taking legal action.Dive Insight:In its Tuesday statement, Amazon stressed the need for collaboration between companies, social media platforms and law enforcement to protect consumers in retail, travel and other sectors from fraudulent reviews. The company currently has over 12,000 employees devoted to detecting fake reviews and other forms of fraud and abuse.Amazon has reported more than 10,000 false review groups to Meta since 2020.Meta, which owns Facebook,WhatsAppand Instagram, has taken down more than half of these groups for violating its rules and is investigating more alleged fraudsters, according to the release.“Groups that solicit or encourage fake reviews violate our policies and are removed,” a Meta spokesperson said in a statement to Retail Dive. “We are working with Amazon on this matter and will continue to partner across the industry to address spam and fake reviews.”For years, Amazon has used the courts to target fraudulent reviewers and counterfeit sellers. In 2016, the e-commerce behemothsued three merchants for allegedlysharing positive reviewsabout their productsvia fake accounts. Earlier this year, the companyfiled lawsuits against AppSally and Rebatest, accusing the two sites of orchestrating the posting of fraudulent product reviews in exchange for free goods or money. The retailer has also teamed up withK.F. Beauty,ValentinoandSalvatore Ferragamoto sue alleged counterfeit sellers on its platform as the companycontends with knockoffs.In addition to Facebook, Amazon said it has a team of investigators to find fake review schemes on platforms like Instagram, TikTok and Twitter and reports its findings to those companies.“Our teams stop millions of suspicious reviews before they’re ever seen by customers, and this lawsuit goes a step further to uncover perpetrators operating on social media,” Dharmesh Mehta, Amazon’s vice president of selling partner services, said in a statement. “Proactive legal action targeting bad actors is one of many ways we protect customers by holding bad actors accountable.”",https://www.retaildive.com/news/amazon-sues-10k-facebook-group-admins-over-fake-reviews/627681/,True
Amazon Q1 retail sales flat as services drive growth,"Published April 28, 2023","Dive Brief:Amazon’sonline store sales were flatyear over year in Q1, reaching $51.1 billion, as physical store sales rose 7% to $4.9 billion. Product sales edged up less than 1% to $57 billion, per a company press release. Third-party marketplace sellers sold 59% of goods, up from 55% a year ago, Chief Financial Officer Brian Olsavsky told analysts.Growth in services was stronger. Marketplace seller services rose 18% to $29.8 billion, subscriptions grew 15% to $9.7 billion and advertising grew 21% to $9.6 billion. The company’s AWS cloud services sales rose 16% to $21.4 billion. Total company net sales rose 9% to $127.4 billion.Expenses also rose, with cost of sales up 13% and fulfillment costs up 21%. The e-commerce giant swung into the black, with net income of $3.2 billion, (including AWS) versus last year’s $3.8 billon net loss. This year's net income included a pre-tax  loss of $0.5 billion from its investment in electric vehicle company Rivian Automotive; similarly the Q1 2021net loss was driven in part bya pre-tax loss of $7.6 billion from that investment.Dive Insight:Amazon’s cost-cutting efforts — includingmassive layoffsthat began at the end of last year and continuedthroughout the first quarter— are helping boost profits. But the e-commerce giant remains vulnerable to the consumer climate affecting all of retail, just as its highly profitable cloud services unit also slows.“We saw moderated spending on discretionary categories as well as shifts to lower-priced items and healthy demand in everyday essentials, such as consumables and beauty,”Olsavsky said on a call with analysts Thursday.Operating income at AWS, while it declined 21% to $5.1 billion in Q1, continues to prop up its retail operations: Overall operating income rose 30.1% to $4.8 billion.Sales at the company’s online store have slowed a bit, though it still overshadows its much smaller physical fleet of mostly Whole Foods grocery stores. That has led Amazon to rely more on its services for growth, according to GlobalData Managing Director Neil Saunders.The worry is that, as the economy tightens still further, spending in this area could come under more pressure,” he said in emailed comments.That includes advertising, which some analysts warncould be disrupting customer trust. On the call,CEO Andy Jassy said there is “a lot of upside still in advertising,” for a few reasons.“First, even in difficult economies, most people still shop,” he said. “And with the largest e-commerce shopping venue, we have a lot of customers that companies seek to reach. That, coupled with our very substantial investment in machine learning to make sure customers see relevant ads when they’re looking for various items, have meant that these advertisements have performed unusually well for brands, which makes them want to advertise on Amazon.”But the company, which GlobalData research shows has held on to most of its pandemic-related gains in market share, has more to do in the current climate, Saunders said.“In a slower growth environment, eking out market share gains requires much deeper thinking about how to better serve customers. Fortunately, we believe there are plenty of levers Amazon can pull across both the online experience and in its physical food stores,” he said. “Some of this has already been done in terms of expanding the offer in high-growth areas like beauty and focusing more on value from its own-brand products. However, other actions such making the website easier to shop and adding more inspiration to Whole Foods need to be addressed in the year ahead.”",https://www.retaildive.com/news/amazon-q1-retail-sales-flat-AWS-growth/648867/,True
Amazon plans further improvements to Prime membership as Q4 sales slip,"Published Feb. 3, 2023","Dive Brief:Amazon continued to struggle in the holiday quarter, asproduct sales fell 1.2% to $70.5 billion. Online store sales fell 2.3% year over year to $64.5 billion, with physical stores (mostly Whole Foods) up 6% to $5 billion. Overall net sales, including the AWS cloud business, rose 9% to $149.2 billion.Retail-related services posted smaller gains than usual, per GlobalData analysts. From a year ago, revenue from third-party seller services rose 20%, subscription services rose 13% and advertising rose 19%, per Amazon’spress release. Marketplace sellers were responsible for a record 59% of unit sales, Chief Financial Officer Brian Olsavsky told analysts during a conference call Thursday.Net income shrank 98% to $278 million, in part due to a pre-tax valuation loss of $2.3 billion from its Rivian Automotive investment, according to a filing with the Securities and Exchange Commission. For the full fiscal year, the e-commerce giant swung to a loss of $2.7 billion.Dive Insight:Amazon CEO Andy Jassy, who just finished up his firstfull year at the helm, joined Olsavsky on the company’s earnings call Thursday, and sought to keep the focus on its strength and long-term potential.Analysts were preoccupied with slipping sales and margins in the company’s cloud business, which has traditionally helped support the less lucrative retail side. To buttress the retail business, the executives said they will bulk up what they noted is an already rich package of Prime membership perks — a streaming video service, gaming, photo storage, fast and free shipping, try-before-you-buy apparel shopping, the ability to use Primeat other retailersand a newprescription benefit.“We will continue to work very hard on those customer experiences, and we have a lot more planned,” Jassy said.While there have been reports that Primemembership growth is stallingin the U.S., the program “remains strong and so has the dollars purchased per Prime member,” though that “varies a bit by geography,” Olsavsky said. Despite cutbacks to its fulfillment capacity, the e-commerce giant is working to get back to its goal of one-day shipping for Prime members, he also said.Amazon’s enticing ecosystem couldn’t protect it from the economic uncertainty that is making shoppers cautious. Customers in the fourth quarter were quite price sensitive and less likely to buy bigger-ticket items, Olsavsky said.In the quarter the company made progress in right-sizing its operations and cutting costs, however, including “continued efficiencies across our transportation network,” he said, adding, “We remain focused on driving cost efficiencies throughout the network and reducing our cost to serve our customers, while ensuring we maintain an outstanding customer experience.” Jassy also emphasized the company’s ongoing streamlining of its operations.But retail at Amazon may need attention beyond sweetening its Prime membership or speeding up its fulfillment.“Management has spent most of the past year trying to make repairs in the form of reining in spending, but the actions were not sufficient to save the quarter or the fiscal year,” GlobalData Managing Director Neil Saunders said in emailed comments, noting that the company’s overall Q4 revenue reflected its “slowest final quarter growth in over 10 years.”That’s due in part to the macroeconomic pressures cited byOlsavsky.“However, Amazon underperformed the market so must shoulder some responsibility for its numbers. All the deterioration came from online, where sales dropped by 2.3%,” Saunders said, adding that while physical stores did better, much of their growth came from inflation rather than volume growth.What has become a somewhat chaotic online experience is partly to blame, according to Saunders.“While the Amazon marketplace is far from a terrible place to shop, it has become more complex and cluttered with a multitude of products, delivery options, and prices levels for shoppers to sift through,” he said. “The result is that impulse buying has dropped and that more people are migrating away to other retailers. This is not yet a serious problem as erosion has only happened at the margins, but it is something Amazon will need to address and arrest to prevent further decline.”",https://www.retaildive.com/news/amazon-plans-further-improvements-to-prime-membership-as-q4-sales-slip/641918/,True
Amazon to close UK-based Book Depository,"Published April 6, 2023","Dive Brief:Amazon-ownedBook Depository will close on April 26, according to a notice on the company’s website.The pending closure was referred to in an Amazonblog postin early January by CEO Andy Jassy stating, “In November, we communicated the hard decision to eliminate a number of positions across our Devices and Books business,” according to an Amazon spokesperson.The international online book seller, which has served customers since 2007, wasacquired by Amazonin 2011.Dive Insight:The Book Depository’s closure is a result of Amazon’s larger streamlining efforts.Over last fall and the beginning of 2023, the e-commerce gianteliminated around 18,000 roles, primarily in its Amazon Stores, and People, Experience and Technology divisions.“These changes will help us pursue our long-term opportunities with a stronger cost structure,” Jassy said in a statement at the time.By March, the company announced it wouldcut another 9,000 positions, with a focus on AWS, Twitch gaming, advertising and again its People, Experience and Technology teams.Amazon did not answer questions regarding the specific number of jobs cut at Book Depository or support services for those impacted workers.Book Depository shoppers can continue to place orders until midday on April 26, with the retailer delivering products and providing customer support until June 23.The company posited itself as an international book retailer with over 20 million books and free delivery worldwide with no minimum spend.Amazon, which launched in 1994 as a book e-retailer,last yearclosed all of its physical bookstores, 4-star stores and pop-ups, saying that it wanted to focus on other brick-and-mortar initiatives and tech offerings.",https://www.retaildive.com/news/amazon-closing-book-depository/646997/,False
Amazon touts record Black Friday weekend sales,"Published Dec. 1, 2022","Dive Brief:Amazon said ina Wednesday press releasethat the 2022 Thanksgiving weekend was its biggest holiday shopping weekend ever and that it sold “hundreds of millions” of products during the period. The e-commerce giant declined to share exact figures with Retail Dive regarding how many products it sold between Thanksgiving and Cyber Monday and how much revenue it generated compared to previous years.The company said home, fashion, toys, beauty and Amazon devices were among the top-selling categories. Amazon’s Echo Dot and Fire TV Stick, and Apple’s AirPods, were some of the best-selling items during that weekend. Champion and New Balance apparel also did well.Shoppers spent more than $1 billion with small businesses, per the press release. Among the most purchased items from small businesses were games like “What Do You Meme? Family Edition” and “Kids Against Maturity: Card Game For Kids and Families.”Dive Insight:Multiple reports suggest that this year’s Thanksgiving weekend sales were up over last year. Adobe Analytics found that Cyber Monday salesgrew 5.8% compared to 2021, reaching$11.3 billion. Meanwhile,research from the National Retail Federationfound that a record 196.7 million people shopped online and in brick-and-mortar stores between Thanksgiving and Cyber Monday. Digital channels like mobile also thrived: AnotherAdobe reportfound that mobile shopping on Thanksgiving Day rose 8.3% year over year and comprised 55% of online retail sales.Amazon, too, is touting a record shopping weekend, although the company declined to share precise figures. The results come after a slightly underwhelming October sales event for the retailer. The Prime Early Access sale was estimated to have fallen short of Amazon’s annual Prime Day sale over the summer, and Numeratorfound that the average order size dropped 23%to $46.68 when compared to its July sale.Adobe found that the retailer’s Prime Day event over the summersaw online sales rise by 8.5%year over year to $11.9 billion, but even that holiday was shaped by negative trends. Consumersspent much of their Prime Day budget on essentials and smaller purchases, according to data from Numerator.“This was a record-breaking holiday shopping weekend for Amazon. Customers shopped millions of deals this weekend and we have many more amazing deals to come,” Doug Herrington, CEO of Worldwide Amazon Stores, said in a statement.Even as Amazon teases its sales growth, the retailer is preparing to cut back its workforce. In November, the company announcedplans to lay off about 10,000 employees, focused on its retail division, among others. Shortly after making that announcement, the company said itmight cut its workforce even further next year, focusing on its stores, and the people, experience and technology team. During its third-quarter earnings call, the companycautioned that its profits could disappear in Q4, withoperating income projections ranging from $0 to $4 billion.While Amazon plans to reduce its employee headcount, it also faces pressure from labor unions over its wages and working conditions. In September, the company announced that it wouldspend almost $1 billion on pay increases for its frontline staffersin the U.S., a move it made after workers in its Staten Island fulfillment center unionized that spring. During Black Friday weekend, Amazon workersplanned strikes in the U.S. and other countriesas part of the “Make Amazon Pay” campaign, Business Insider reported.",https://www.retaildive.com/news/amazon-record-black-friday-thanksgiving-weekend-sales/637711/,True
Amazon’s fall sales event estimated to have fallen short of Prime Day — while still raking in billions,"Published Oct. 14, 2022","Amazon said that “tens of millions” of Prime members shopped its October sales event this week, with customers buying more than100 million itemsfrom third-party sellers on its Marketplace, according to a Thursday press release.The event, meant to kick off the holiday season, follows Amazon’s traditional Prime Day in July. Some outside estimates show the e-commerce giant’s October event falling short of Prime Day.According to consumerdata firm Numerator, the average order size during the Prime Early Access sale in October was $46.68, down nearly 23% from Prime Day in July.Bank of America analyst Justin Post estimated that Amazon’s October event generated $8 billion in gross merchandise volume, a 25% decline from $10.7 billion in GMV for the July Prime Day sale.In revenue terms, that would mean around $5.7 billion for Amazon compared to Post’s $7.5 billion revenue estimate for Prime Day.Even though it fell short of this year’s Prime Day, Post pointed to upside for Amazon going into the holidays. “Ultimately, we view this Early Access event as incrementally beneficial, as both a branding event for Prime and potentially smoothing holiday demand aiding with logistics,” Post said in the note.Amazon said some of the best selling items from the event included Macbook Air M1 laptops, Peloton bikes, Bose brand earbuds and headphones, Casper pillows and toppers, and Shark hair dryers, vacuums and air purifiers. At the category level, Amazon said apparel, home, toys and the company’s own devices were among the best sellers. The company specifically cited over 8 million toys in the U.S. sold during the sale.Those categories largely track with Numerator’s findings as well, which found (based on surveys) the most popular categories to be (in order), household essentials, health and beauty, apparel and shoes, toys and video games, and electronics.Of those Early Access shoppers, 29% said they used the sale to buy holiday gifts, and 95% said they’re likely to shop Amazon for more gifts as the season winds on, according to Numerator.Withconsumers grappling with inflation, retail observers are watching to see whether consumers pounce on early sales, or hold out for better deals. Target and others are also launching holiday-themed sales events in October.",https://www.retaildive.com/news/amazon-early-access-sales-event-falls-short-prime-day/634145/,True
EVgo and Amazon team up for voice-enabled EV charging,"Published Jan. 11, 2023","Dive Brief:Electric vehicle charging company EVgo is partnering with Amazon to help electric vehicle driversfind EVgo charging stationsand pay for their charge via Amazon’s Alexa virtual assistant, according to a Thursday press release.The partnership will allow users with Alexa-enabled vehicles or those using Alexa automotive accessories to access data on 150,000 public charging stations through the Plugshare application programming interface beginning later in 2023.EVgo chargers are installed at a number of convenience store chains across the country, including some 7-Eleven, Wawa, Sheetz, Chevron andPilotlocations.Dive Insight:This integration could make it easier and faster for drivers to find and use chargers in their home area or while on the road.“EV charging is a great example of a task that can be simplified and made more convenient through the power of AI,” said Anes Hodžić, vice president, Amazon Smart Vehicles, in the release. “We’re bringing Alexa’s AI and multi-modal experiences to improve the EV charging experience for drivers and streamline the process of locating, initiating and paying for a charging session.”The data in thePlugshareAPI, owned byEVgo,is largely provided by other EV users, who check in when they visit a charger and submit certain information, like if there were problems with the charger or what condition the location was in. The companies plan to eventually integrate real-time information on which chargers are in use — along with account and billing information — into the Alexa interface.It was not immediately clear if paying via Alexa could help bypass the issue of a kiosknot accepting payment, a common problem at malfunctioning chargers. It also wasn’t clear if all information from the API would be fed to users. ThePlugshareAPI asks users to report not only the chargers they’re using, but any issues they encounter, including chargers that don’t work — data that could be helpful for drivers.EVgo did not respond by press time to an inquiry for more information.This voice-enabled EV charging and payments are the latest steps toward making charging as frictionless as possible. EVgo also recently released Autocharge+, which enables a driver’s car to be recognized by the EVgo network and begin charging as soon as it’s plugged in, rather than having to trigger the transaction on the charger or in a mobile device like normal.“EVgo is committed to continuing to raise the bar for convenience of EV ownership for our customers,” Cathy Zoi, CEO at EVgo, said in the release.EVgo owns more than 850 fast charging locations in more than 30 states. In addition to its branded locations, it also offers EVgo eXtend fast charging, a white-label service.",https://www.retaildive.com/news/evgo-amazon-alexa-voice-enabled-ev-charging/640071/,False
Amazon launches cash advance program for merchants,"Published Nov. 2, 2022","Dive Brief:Adding another financial service for its sellers, Amazon has teamed up with Parafin, a U.S.-based financial services firm, to offer cash advances to merchants,the e-commerce company announced on Tuesday.Sellers can access between $500 and $10 million to grow their businesses without fixed terms, credit checks, late fees or extensive paperwork. Amazon will offer its sellers cash advances on a flexible payment schedule based on a fixed percentage of their gross merchandise sales until the loan is repaid.Merchants won’t have to make minimum payments, pay interest and put up collateral for the loan, but they do have to pay a fixed capital fee. Amazon is introducing the financing option to select American businesses as of Tuesday, and it will make the service available to “hundreds of thousands of sellers by early 2023,” per the announcement.Dive Insight:Amazon is further entrenching itself in the financial services industry. The retailer has rolled out its cash advance option alongside its current financial products, including term loans, interest-only loans and lines of credit from Amazon and its third-party providers.“Today’s launch is another milestone in strengthening Amazon’s commitment to sellers, and builds on the strong portfolio of financial solutions we already provide,” Tai Koottatep, director and general manager of Amazon WW B2B payments & lending, said in a statement. “This latest offering significantly expands sellers’ reach and capabilities, and broadens their access to capital in a flexible way — one that helps them control their cashflow, and by extension, their entire business.”Besides the cash advance program, Amazon has further enmeshed itself within its sellers’ finances. In July, the companyunveiled a digital wallet serviceto let merchants hold and transfer their funds from the wallet to their bank accounts. Aside from currency conversion and international transfer fees, the service was otherwise free.The e-commerce behemoth has also intertwined itself with shoppers’ finances. In April, Amazonintroduced its “Buy with Prime” service, enabling customers to shop on websites beyond Amazon using their saved payment details and access Prime perks. Last month, the company announced that it wouldbegin accepting Venmo paymentsvia its website and mobile app.Amazon is pursuing businesses outside of retail as it may fail to reach profitability. In September, the companybegan offering sellersfree access to its shipping technologyto accelerate their fulfillment operations and reduce delivery expenses. In its Q2 earnings report, the company saw its net sales rise 7% among the AWS cloud division and other services, but itsonline retail sales dipped by 4.3% to $50.9 billion.But in its third quarter, the company’s retail e-commerce sales increased by 7% from last year to $53.5 billion, and its brick-and-mortar store sales also saw a 10% bump to $4.7 billion. However, its North American armlost $412 million in income compared to 2021. During its Q3 conference call, the company acknowledged the possibility that its profits could disappear the next quarter and that its operating income could be between $0 and $4 billion.",https://www.retaildive.com/news/amazon-cash-advance-program-merchants/635554/,False
The Honest Company hires Amazon vet as new CEO,"Published Dec. 14, 2022","Dive Brief:The Honest Company has appointed Carla Vernón as its new CEO, starting Jan. 9, 2023,the company announced on Tuesday.With Vernón taking the helm of the company, current CEO Nick Vlahos will step down from the post after a nearly six-year tenure and transition to its board of directors.Before joining The Honest Company, Vernón was the vice president of consumables categories at Amazon and spent over two decades at General Mills.Dive Insight:The Honest Company has been busy reshaping its leadership over the past few years.In 2021, the companyhired Kelly Kennedy as its new CFO. A few months later, Honestadded James White and Susan Gentile to its board of directors. Pete Gerstberger, an Amazon Key veteran, alsojoined as chief digital and strategy officerthat year. The hiring spree has continued into 2022, with Honestbringing on Steve Winchellas its executive vice president of operations and research and development in June, and now the hiring of Amazon veteran Vernón as CEO.“What makes Carla unique is her innate ability to drive product innovation and go-to-market strategies that captivate consumers’ imagination, strengthen brand loyalty, and significantly impact the bottom line,” founder and Chief Creative Officer Jessica Alba said in a statement. “I could not dream of a better person to take Honest into this exciting new chapter. With Carla at the helm, I am confident Honest will continue to redefine category expectations and pave the way for others to follow.”Honest’s business has also evolved over the past few years. In April 2021, the companyfiled to go public, one of aslew of retailersthat did so that year. Its stock price hasfallen significantly since its debut, but the retailer has forged ahead with new partnerships to expand its reach.TheHonest Company signed a deal with Walmartin July to sell its products both in stores and online, including items like diapers, eczema relief products, wipes and other personal care items. The following month, the companyexpanded its wholesale deal with Ulta Beautyto include more than 635 of the beauty retailer’s physical stores.Incoming CEO Vernón comes from another wholesale partner, Amazon. In fact, she worked with Honest on its platform at Amazon, something current CEO Vlahos praised, saying she “understands how to engage the conscious-minded shopper and their desire for clean and natural products.”“With the recent distribution expansion that has delivered record-high retail sales and a strong management team in place, now is the perfect time for Honest to transition to its next CEO,” Vlahos said in a statement.In November, The Honest Company reported modest Q3 revenue growth. The companysaw a 2% bump in revenue to $85 million overall. While its household and wellness category grew 115%, and the diapers and wipes business increased 3% year over year, the skin and personal care division declined by 13%.",https://www.retaildive.com/news/the-honest-company-hires-amazon-veteran-carla-vernon-new-ceo/638727/,False
Amazon confirms layoffs,"Published Nov. 17, 2022","Amazon on Wednesday confirmed layoffs have started at the company.The New York Timesreported earlier in the weekthat the company planned to lay off as many as 10,000 employees with a focus on its retail operations and device division, along with human resources.Amazon has decided toconsolidate some teamsand programs, according to a message from Dave Limp, senior vice president of devices and services. The company further noted that the positions are corporate and tech, and that roles within its operations network are not included.Impacted employees were notified on Tuesday.“As part of our annual operating planning review process, we always look at each of our businesses and what we believe we should change,” Amazon spokesperson Kelly Nantel said in a statement. “As we’ve gone through this, given the current macro-economic environment (as well as several years of rapid hiring), some teams are making adjustments, which in some cases means certain roles are no longer necessary. We don’t take these decisions lightly, and we are working to support any employees who may be affected.”The company is assisting those employees in finding new roles internally and, if that is not possible, providing a package that includes a separation payment, transition benefits and external job placement support.Limp said that the devices and services organization continues to be a focus for Amazon.Earlier in the month, Amazon said it waspausing hiringin its corporate workforce temporarily in light of an uncertain economy.",https://www.retaildive.com/news/amazon-confirms-layoffs/636817/,False
Inflation reshapes Amazon Prime Day,"Published July 14, 2022","Dive Brief:With its 2022 Prime Day event over, Amazon on Thursday said that, globally, Prime members (the only ones allowed to shop the deals)bought more than 300 million items, surpassing other years. The e-retailer declined to provide the event’s revenue.Still, at a time of peak inflation, consumerskept much of their Prime Day shopping to essentialsand smaller purchases, according to Numerator, which found that just 5% of items sold for over $100, while 58% sold for under $20.As in previous years, Prime Day lifted other U.S. retailers as well, according to the Adobe Digital Economy Index. U.S. online spending nearly reached $12 billion ($6 billion on Tuesday, $5.9 billion on Wednesday), an 8.5% increase over last year. Stores played a role, with conversion for retailers offering curbside pickup and BOPIS up 20% compared to an average day in June, Adobe said by email.Dive Insight:The burst of online spending during Prime Day was not quite as robust as it seems, given thatinflation in the U.S. reached 9.1% in June, according to the latest consumer price index report from the Bureau of Labor Statistics.Moreover, inflation’s influence went beyond undermining the raw headline numbers to reshaping consumer behavior. A little over a third of Prime Day customers waited for the sale to get a certain item at a discount, while 28% passed on a good deal because it wasn't a necessity, Numerator found.“The mix of things bought is also of interest,” GlobalData Managing Director Neil Saunders said by email, noting that Amazon flagged household essentials as a best-selling category. “Diapers also did well. These things are staple purchases rather than impulse purchases, which suggests more consumers are focusing on things they need rather than things they want.”That will almost certainly mean lower sales of such items in coming weeks, as people work through what they’ve stocked up on at home, he noted.Consumers were also planning ahead, and leveraging Prime Day to check things off shopping lists beyond household essentials, according to Natalie Kotlyar, who leads the retail industry group at consultancy BDO. This year, Amazon forged partnerships with top brands like Apple and KitchenAid that helped draw people in, she said by phone.“Now more than ever, with inflation, consumers are looking to buy products that they truly need,” she said. “Some did buy products for either back to school — again, essential products for back to school — and some even started to buy products for for the holiday season, especially where there were great deals to be had.”Amazon once again this year focused its press release on its third-party sellers, which it says are mostly small- and medium-sized businesses. The company’s marketplace has long been responsible for most of the goods sold on its site, and provides lucrative streams of revenue in the form of fulfillment and warehousing fees and, increasingly, advertising sales.This year, customers spent over $3 billion on more than 100 million small business items included in the “Support Small Businesses to Win Big sweepstakes,” whichran before Prime Day, from June 21 through July 11, per Amazon’s release.Speculation continues over whether Amazonwould schedule a second Prime Daythis year, something it has never done and declines to comment on. BDO’s Kotlyar believes the e-commerce giant will be content to stage a Black Friday event, with some deals offered only to Prime members, without branding it “Prime Day.” Others are not so sure.Consumers are pulling back their online spending and plan to spend less in the next six months, according to research from Attest.  “With such uncertainty, it is little surprise that Amazon could potentially hold a second Prime event at the end of this year in order to maximize sales,” Attest CEO Jeremy King said by email.",https://www.retaildive.com/news/inflation-impacts-amazon-prime-day-sales/627262/,True
